3dmodel_id,path,meshes,materials,textures,images,image_height_max,image_height_min,image_width_max,image_width_min,vertices,faces,extent_x,extent_y,extent_z
B075Z96KQL,L/B075Z96KQL.glb,1,1,3,3,4096,4096,4096,4096,7917,12824,1.3842999339103699,0.7924799919128418,0.6096000075340271
B07J2YB48B,B/B07J2YB48B.glb,1,1,3,3,2048,2048,2048,2048,32259,57632,2.059754490852356,0.8373094797134399,0.8491499423980713
B07S6XKT45,5/B07S6XKT45.glb,1,1,3,3,4096,4096,4096,4096,5240,7272,0.6697979595935228,0.30479998597093033,0.6697979595935228
B07HZ6HH61,1/B07HZ6HH61.glb,1,1,3,3,2048,2048,2048,2048,34659,60791,2.3696515560150146,0.9728345274925232,1.7897964119911194
B082JH9VVD,D/B082JH9VVD.glb,1,1,3,3,4096,4096,4096,4096,127678,217402,0.45683567225933075,2.019272804260254,0.4567030221223831
B085GXS8JG,G/B085GXS8JG.glb,1,1,3,3,4096,4096,4096,4096,21596,39120,0.8647907674312592,1.0667999982833862,1.0668537318706512
B07B4SCPNQ,Q/B07B4SCPNQ.glb,1,1,3,3,4096,4096,4096,4096,317660,619376,1.8267807960510254,1.2958533007185906,2.2090790271759033
B075X4F5LM,M/B075X4F5LM.glb,1,1,3,3,4096,4096,4096,4096,19926,35706,2.2351999282837,0.7873999565688083,0.9143999646056818
B082VMMBJY,Y/B082VMMBJY.glb,1,1,3,3,4096,4096,4096,4096,845056,1663232,0.879741758108139,0.7898319959633219,0.8944086134433746
B07B4FWGZS,S/B07B4FWGZS.glb,1,1,3,3,2048,2048,2048,2048,43138,81752,2.4636341333389282,1.0062685012817383,1.0450944006443024
B07DBB77DV,V/B07DBB77DV.glb,1,1,3,3,2048,2048,2048,2048,5701,9994,0.8605218529701233,1.06423020362854,0.984256774187088
B07MBFDRY5,5/B07MBFDRY5.glb,1,1,3,3,4096,4096,4096,4096,14915,23964,0.6156630516052246,0.9498093724250793,0.5870922207832336
B07SMJZKQ3,3/B07SMJZKQ3.glb,1,1,3,3,4096,4096,4096,4096,11993,17632,1.0999997854232788,0.5099999973448739,0.6999998092651367
B07HZ4918H,H/B07HZ4918H.glb,1,1,3,3,2048,2048,2048,2048,40192,73708,1.382725477218628,0.9484664797782898,1.0000964999198914
B07M6PHS6W,W/B07M6PHS6W.glb,1,1,4,4,4096,4096,4096,4096,25018,45785,0.20290297269821167,0.38885605335235596,0.20290298014879227
B0746DPMTR,R/B0746DPMTR.glb,1,1,3,3,2048,2048,2048,2048,6767,12194,0.784055233001709,0.9504510164260864,0.9062081873416901
B07MBFD6F9,9/B07MBFD6F9.glb,1,1,4,4,4096,4096,4096,4096,4545,7234,0.250562846660614,0.5092315077781677,0.2505628243088722
B07B7B6PL8,8/B07B7B6PL8.glb,1,1,3,3,2048,2048,2048,2048,3982,5880,0.49636557698249817,0.9403133392333984,0.5854447782039642
B0853J9LTT,T/B0853J9LTT.glb,1,1,3,3,4096,4096,4096,4096,20000,35020,1.607295036315918,1.4097000360488892,2.0045538544654846
B07T9FMSSP,P/B07T9FMSSP.glb,1,1,3,3,4096,4096,4096,4096,77838,137264,0.7789014279842377,0.7194580435752869,0.365628182888031
B0758HV5FG,G/B0758HV5FG.glb,1,1,3,3,4096,4096,4096,4096,40295,68818,0.7391400039196014,1.0286999940872192,0.7137399911880493
B075YNTYTX,X/B075YNTYTX.glb,1,1,3,3,2048,2048,2048,2048,8939,16156,0.4856073260307312,1.0839734077453613,0.6597518026828766
B07HKFRV55,5/B07HKFRV55.glb,1,1,3,3,4096,4096,4096,4096,4332,6788,0.12046973034739494,0.2471419870853424,0.10972799777984621
B07MFXP3X9,9/B07MFXP3X9.glb,1,1,3,3,4096,4096,4096,4096,19178,35178,0.6752293407917023,0.7867693901062012,1.3794804215431213
B08568W6MS,S/B08568W6MS.glb,1,1,3,3,4096,4096,4096,4096,22883,42954,0.45841510593891144,0.940081000328064,0.5557359755039215
B075X5TN2K,K/B075X5TN2K.glb,1,1,3,3,4096,4096,4096,4096,22955,20294,0.8381999719535431,0.9397999328153903,1.041399955749512
B072FVHP11,1/B072FVHP11.glb,1,1,3,3,2048,2048,2048,2048,65598,117072,2.188366651535034,0.9357227683067322,2.2108027935028076
B075HR1XB1,1/B075HR1XB1.glb,1,1,4,4,4096,4096,4096,4096,13368,23942,0.10794999450445175,0.34290000796318054,0.2159000039100647
B075X4VR52,2/B075X4VR52.glb,1,1,3,3,4096,4096,4096,4096,15861,28156,1.7525994925141577,0.7873998923587457,0.9143999895696596
B07N2Y6C96,6/B07N2Y6C96.glb,1,1,3,3,4096,4096,4096,4096,22634,41240,0.7752606868743896,1.0816786289215088,0.83070307970047
B075X33SSW,W/B075X33SSW.glb,1,1,3,3,2048,2048,2048,2048,14822,25756,0.6297340095043182,0.8866321444511414,0.7810088098049164
B07MHMNJZT,T/B07MHMNJZT.glb,1,1,4,4,4096,4096,4096,4096,12614,21416,0.20822596549987793,0.455312043428421,0.2082260102033615
B07SG5GBL6,6/B07SG5GBL6.glb,1,1,3,3,4096,4096,4096,4096,2206,2964,1.0999997854232788,0.4002951681613922,1.0999997854232788
B07HK86X5V,V/B07HK86X5V.glb,1,1,4,4,2048,2048,2048,2048,8136,12126,0.13006789982318878,0.25699999928474426,0.17568664252758026
B07HKGHTGT,T/B07HKGHTGT.glb,1,1,4,4,2048,2048,2048,2048,78106,122218,0.6344881057739258,1.0312033891677856,0.6584179997444153
B07HZ6ZCW7,7/B07HZ6ZCW7.glb,1,1,3,3,2048,2048,2048,2048,25871,43466,2.237802267074585,1.018834114074707,1.1102873086929321
B07QBMQQ34,4/B07QBMQQ34.glb,1,1,3,3,4096,4096,4096,4096,22346,40600,0.837807297706604,1.054052472114563,1.0139902532100677
B075X4JJL7,7/B075X4JJL7.glb,1,1,3,3,2048,2048,2048,2048,14646,25436,0.7242740094661713,1.045484185218811,0.9244520366191864
B07P5LM3Q8,8/B07P5LM3Q8.glb,1,1,3,3,4096,4096,4096,4096,1332,2200,1.1688092350959778,0.4828396439552307,1.1682721376419067
B07MCCRNHD,D/B07MCCRNHD.glb,1,1,3,3,4096,4096,4096,4096,30362,50618,0.8396438956260681,0.9005658030509949,0.459017738699913
B075X4PT57,7/B075X4PT57.glb,1,1,3,3,2048,2048,2048,2048,21150,38776,0.7413085103034973,0.5126093029975891,0.5842655301094055
B071LQHVJZ,Z/B071LQHVJZ.glb,1,1,3,3,4096,4096,4096,4096,674,1256,2.134501576423645,0.012699999846518041,1.5239999890327454
B07B4N11TX,X/B07B4N11TX.glb,1,1,3,3,2048,2048,2048,2048,15502,22480,0.9554620087146759,1.0384098291397095,1.0696317255496979
B0825F3GC7,7/B0825F3GC7.glb,1,1,3,3,4096,4096,4096,4096,11510,19146,0.19711238145828247,0.5587073564529419,0.3159555345773697
B073P1BJJD,D/B073P1BJJD.glb,1,1,3,3,2048,2048,2048,2048,176,244,0.4570896029472351,0.657448947429657,0.013047425076365471
B07B4MD5CG,G/B07B4MD5CG.glb,1,1,3,3,4096,4096,4096,4096,10802,19496,2.207615852355957,0.9648173451423645,0.9514190852642059
B07374P5NP,P/B07374P5NP.glb,1,1,4,4,2048,2048,2048,2048,22403,35564,0.48930998146533966,1.2710539102554321,0.484220415353775
B07B4MH91M,M/B07B4MH91M.glb,1,1,3,3,2048,2048,2048,2048,30853,56004,1.9869836568832397,0.8697433471679688,0.9403096437454224
B07TXPYLVY,Y/B07TXPYLVY.glb,1,1,3,3,4096,4096,4096,4096,27514,52196,0.5499100089073181,0.9397076368331909,0.5598457157611847
B07B4M2QZ7,7/B07B4M2QZ7.glb,1,1,3,3,2048,2048,2048,2048,60753,113468,0.8606090843677521,0.9361981749534607,0.9207815825939178
B07B4MD552,2/B07B4MD552.glb,1,1,3,3,2048,2048,2048,2048,7843,13530,0.8476272225379944,1.013908863067627,0.8644449412822723
B07HSKB7C8,8/B07HSKB7C8.glb,1,1,3,3,2048,2048,2048,2048,7332,12676,0.5363999605178833,1.0892488956451416,0.5239123553037643
B07JKSJNJH,H/B07JKSJNJH.glb,1,1,3,3,4096,4096,4096,4096,10386,15768,0.34999999957273464,0.38608008994129545,0.34999999957273464
B07DBD3G35,5/B07DBD3G35.glb,1,1,3,3,2048,2048,2048,2048,10466,17607,0.39874571561813354,1.0962845087051392,0.5126539319753647
B07HPNGPCS,S/B07HPNGPCS.glb,1,1,3,3,2048,2048,2048,2048,212955,408590,1.9137393236160278,0.9138237833976746,1.0268628001213074
B07B4MDHXM,M/B07B4MDHXM.glb,1,1,3,3,2048,2048,2048,2048,10828,19496,2.207615852355957,0.9602100849151611,0.9478583335876465
B0714QGLSD,D/B0714QGLSD.glb,1,1,3,3,2048,2048,2048,2048,7799,13666,0.8454067707061768,0.9678541421890259,0.9420828819274902
B07B8NY189,9/B07B8NY189.glb,1,1,3,3,2048,2048,2048,2048,7989,11158,0.5539775490760803,0.11649259179830551,0.07593381404876709
B07YPLBD42,2/B07YPLBD42.glb,1,1,3,3,4096,4096,4096,4096,84091,117444,0.49657000601291656,0.8841699957847595,1.061209887266159
B07XL85YDN,N/B07XL85YDN.glb,1,1,3,3,4096,4096,4096,4096,16982,28772,1.199999988079071,0.7491236925125122,0.6000000238418579
B082DMQ8L4,4/B082DMQ8L4.glb,1,1,3,3,4096,4096,4096,4096,41422,70952,0.6396812796592712,1.0287067890167236,0.7405827641487122
B0853QJ6VS,S/B0853QJ6VS.glb,1,1,3,3,4096,4096,4096,4096,140982,231824,0.5866262912750244,0.8552283048629761,0.5400159060955048
B07VB7Q6W7,7/B07VB7Q6W7.glb,1,1,3,3,4096,4096,4096,4096,9854,15406,0.6000000536441803,0.4999999970197675,0.41999997198581696
B07B4MH6QH,H/B07B4MH6QH.glb,1,1,3,3,2048,2048,2048,2048,11021,18784,2.59257173538208,0.9472634196281433,3.3017510175704956
B07L1DDXLR,R/B07L1DDXLR.glb,1,1,3,3,4096,4096,4096,4096,9216,15832,1.5849000215530396,0.8228999972343445,2.0725998878479004
B07B8RYY41,1/B07B8RYY41.glb,1,1,3,3,2048,2048,2048,2048,24356,23792,1.6258782744407654,0.6604462265968323,0.45151397585868835
B07VSTPBQ1,1/B07VSTPBQ1.glb,1,1,3,3,4096,4096,4096,4096,6655,11174,0.5300000011920929,0.4099999907710603,0.5300000607967377
B0853N8T7M,M/B0853N8T7M.glb,1,1,3,3,4096,4096,4096,4096,1308685,2586368,0.7907859981060028,0.7709083440549875,0.8149754106998444
B07HK8YJ69,9/B07HK8YJ69.glb,1,1,4,4,2048,2048,2048,2048,12408,21916,1.693709373474121,0.3815370202064514,1.693709373474121
B07MJL5BDH,H/B07MJL5BDH.glb,1,1,3,3,4096,4096,4096,4096,205577,392184,1.779529094696045,1.6340798139572144,2.222256660461426
B082VMDZKG,G/B082VMDZKG.glb,1,1,3,3,4096,4096,4096,4096,20596,37896,0.9862093329429626,0.901512861251831,0.9605710506439209
B079VKDKC1,1/B079VKDKC1.glb,1,1,3,3,4096,4096,4096,4096,4782,8248,0.4000000020290885,0.470000058412552,0.3600000858687392
B07B4MSS4B,B/B07B4MSS4B.glb,1,1,3,3,2048,2048,2048,2048,11591,20790,2.3614097833633423,0.9676694869995117,0.9514191150665283
B07PBZ2PSS,S/B07PBZ2PSS.glb,1,1,3,3,4096,4096,4096,4096,17492,31988,2.029460072517395,0.8991599678993225,0.8788399994373322
B07DBDX48Q,Q/B07DBDX48Q.glb,1,1,3,3,2048,2048,2048,2048,15877,25698,0.7591716647148132,1.0595958232879639,0.7581290900707245
B07B7DMNZC,C/B07B7DMNZC.glb,1,1,3,3,2048,2048,2048,2048,9358,17460,0.231459841132164,0.2694585621356964,0.24263202399015427
B07B4NVYM9,9/B07B4NVYM9.glb,1,1,3,3,2048,2048,2048,2048,8696,14625,1.5742063522338867,0.8957225680351257,0.8636608421802521
B075X4JB18,8/B075X4JB18.glb,1,1,3,3,2048,2048,2048,2048,7422,13324,1.0157374739646912,0.37880223989486694,0.9809286296367645
B07DBDV64G,G/B07DBDV64G.glb,1,1,3,3,2048,2048,2048,2048,7554,13198,0.7814829051494598,0.8753561973571777,0.749782383441925
B07HZ6RKSG,G/B07HZ6RKSG.glb,1,1,3,3,2048,2048,2048,2048,28622,48684,2.2329403162002563,0.9556752443313599,1.5041195154190063
B07GFRR62M,M/B07GFRR62M.glb,1,1,3,3,2048,2048,2048,2048,15073,26739,1.7448724508285522,1.3351823091506958,2.093811511993408
B078JFFX4L,L/B078JFFX4L.glb,1,1,3,3,2048,2048,2048,2048,4512,8320,0.1368170604109764,0.17634646594524384,0.1368170902132988
B07V8ZMFDQ,Q/B07V8ZMFDQ.glb,1,1,3,3,4096,4096,4096,4096,92819,172718,0.7401610016822815,1.1099669933319092,0.7943012416362762
B07CB5GN4B,B/B07CB5GN4B.glb,1,1,3,3,2048,2048,2048,2048,11021,18784,3.3017512559890747,0.9472630620002747,2.59257173538208
B07J29N3R4,4/B07J29N3R4.glb,1,1,3,3,4096,4096,4096,4096,2628,2208,1.015999913215638,0.45720308272811966,0.4825998770237043
B07B4MHTG1,1/B07B4MHTG1.glb,1,1,3,3,2048,2048,2048,2048,7049,11902,3.471079111099243,0.9538592100143433,1.6062095761299133
B085FJW92H,H/B085FJW92H.glb,1,1,3,3,4096,4096,4096,4096,24384,43584,0.7849798202514648,1.067185640335083,0.9881940484046936
B07HZ72L2H,H/B07HZ72L2H.glb,1,1,3,3,4096,4096,4096,4096,35679,62758,1.9628077149391174,0.9460507035255432,1.0339054465293884
B07QFP52TJ,J/B07QFP52TJ.glb,1,1,3,3,4096,4096,4096,4096,5633,9600,0.7622884213924408,0.990106463432312,0.9904176294803619
B0857JV4J7,7/B0857JV4J7.glb,1,1,3,3,4096,4096,4096,4096,146019,245474,0.43694087862968445,0.9267767667770386,0.551688939332962
B07R15KDNC,C/B07R15KDNC.glb,1,1,3,3,4096,4096,4096,4096,14609,26846,0.819999933242798,0.5799999861600897,0.7800000235220211
B07B7B1HCM,M/B07B7B1HCM.glb,1,1,3,3,4096,4096,4096,4096,12909,24060,0.44698183238506317,0.9767137169837952,0.523695558309555
B07P5LM53Z,Z/B07P5LM53Z.glb,1,1,3,3,4096,4096,4096,4096,8023,14106,0.8454067707061768,0.9678541421890259,0.941644936800003
B07BWK58CN,N/B07BWK58CN.glb,1,1,3,3,2048,2048,2048,2048,15400,26660,3.2034459114074707,0.8832151889801025,1.5808001160621643
B07JGPK68C,C/B07JGPK68C.glb,1,1,3,3,4096,4096,4096,4096,5864,8704,0.9999979138374329,1.1899899244308472,0.3997960537672043
B0842L2D5N,N/B0842L2D5N.glb,1,1,3,3,4096,4096,4096,4096,2995,5438,0.15891414880752563,0.2946860194206238,0.15891417860984802
B075X65R3R,R/B075X65R3R.glb,1,1,3,3,2048,2048,2048,2048,57454,106124,0.8536348044872284,1.0543150901794434,1.0346816778182983
B07QHJZDH4,4/B07QHJZDH4.glb,1,1,4,4,4096,4096,4096,4096,8143,14688,0.21658988296985626,0.4037344753742218,0.21658990532159805
B07QVRTT6J,J/B07QVRTT6J.glb,1,1,3,3,4096,4096,4096,4096,12469,22616,1.1399999856948853,0.7799999713897705,0.3499999940395355
B075X5HB29,9/B075X5HB29.glb,1,1,3,3,2048,2048,2048,2048,37314,65388,2.2462244033813477,1.0033005475997925,1.0843993425369263
B07K6M8HKR,R/B07K6M8HKR.glb,1,1,3,3,2048,2048,2048,2048,8991,13978,1.3933651447296143,0.679932713508606,2.6348719596862793
B072ZNMKGM,M/B072ZNMKGM.glb,1,1,3,3,4096,4096,4096,4096,1929,1676,1.198879957199096,0.8000999011881897,0.39877952006980144
B07H93GTHW,W/B07H93GTHW.glb,1,1,3,3,2048,2048,2048,2048,1058,1120,1.5789964199066162,0.7360865473747253,0.8809635937213898
B07MBFDL34,4/B07MBFDL34.glb,1,1,3,3,4096,4096,4096,4096,5986,9140,0.48515795171260834,0.9831197261810303,0.5419162213802338
B07BWKFNDK,K/B07BWKFNDK.glb,1,1,3,3,2048,2048,2048,2048,2412,3914,0.5130431354045868,0.8039628267288208,0.591526448726654
B07CB57CG5,5/B07CB57CG5.glb,1,1,3,3,2048,2048,2048,2048,21065,35443,3.4336503744125366,0.9922513365745544,2.055250406265259
B07DBLN3VG,G/B07DBLN3VG.glb,1,2,3,3,4096,4096,4096,4096,20247,37773,0.5815505981445312,0.7500457763671875,0.6048920452594757
B07K7NXX1W,W/B07K7NXX1W.glb,1,1,3,3,4096,4096,4096,4096,1308,1936,1.7998432040307928,0.7698739495268112,0.8999219774919707
B07HZ751LZ,Z/B07HZ751LZ.glb,1,1,3,3,2048,2048,2048,2048,20826,36590,1.9864675998687744,0.9737879633903503,0.9114758968353271
B07QFP4T8V,V/B07QFP4T8V.glb,1,1,3,3,4096,4096,4096,4096,25586,47168,2.0578486919403076,1.042626976966858,0.9911378920078278
B07M6PKC6B,B/B07M6PKC6B.glb,1,1,3,3,4096,4096,4096,4096,28840,39108,0.7469201683998108,0.7378398776054382,0.7469201683998108
B07JLBF277,7/B07JLBF277.glb,1,1,3,3,2048,2048,2048,2048,534,768,0.42148199677467346,0.525603711605072,0.04630976542830467
B07BWMQQ3W,W/B07BWMQQ3W.glb,1,1,3,3,4096,4096,4096,4096,47313,85876,3.4377853870391846,0.8646110892295837,2.4243741035461426
B07QCQ35J3,3/B07QCQ35J3.glb,1,1,3,3,4096,4096,4096,4096,230032,443344,1.9247037768363953,1.332021951675415,2.275862216949463
B07QJWXMST,T/B07QJWXMST.glb,1,1,3,3,4096,4096,4096,4096,24762,44606,1.5494097471237183,0.8204200121760374,0.9601883888244629
B07HSJDMXQ,Q/B07HSJDMXQ.glb,1,1,3,3,4096,4096,4096,4096,2160,2332,1.6001999974250793,0.5499099493026733,0.42011596262454987
B07KSRJG2T,T/B07KSRJG2T.glb,1,1,3,3,4096,4096,4096,4096,16024,28328,2.36220002174378,1.4097000658289143,0.11982469922519086
B07B4ML8SY,Y/B07B4ML8SY.glb,1,1,3,3,2048,2048,2048,2048,16791,29858,2.1406586170196533,1.1013915538787842,1.0841591358184814
B07DBB75ZQ,Q/B07DBB75ZQ.glb,1,1,3,3,2048,2048,2048,2048,29755,49192,2.1068155765533447,0.9830147624015808,1.103603720664978
B07DT4GYP3,3/B07DT4GYP3.glb,1,1,4,4,4096,2048,4096,2048,9968,15605,0.35730409622192383,0.6725613474845886,0.35730402171611786
B075YMW6W9,9/B075YMW6W9.glb,1,1,3,3,2048,2048,2048,2048,7169,11702,0.5929906368255615,0.9789072275161743,0.5947550535202026
B0719WQGYJ,J/B0719WQGYJ.glb,1,1,3,3,4096,4096,4096,4096,10155,16464,1.041399955749512,0.8635999156147991,0.8889999834206039
B07MFYVCJB,B/B07MFYVCJB.glb,1,1,3,3,4096,4096,4096,4096,3969,5540,1.0571779012680054,0.7803936004638672,0.5245401263237
B07HK86WG8,8/B07HK86WG8.glb,1,1,3,3,2048,2048,2048,2048,21832,39094,0.3964424729347229,0.26464003324508667,0.43387147784233093
B075Z93NKX,X/B075Z93NKX.glb,1,1,3,3,2048,2048,2048,2048,6823,9210,0.8138477802276611,0.9807950258255005,0.46226420998573303
B07P8SRZS1,1/B07P8SRZS1.glb,1,1,3,3,2048,2048,2048,2048,16353,28565,1.6306798458099365,0.8407400250434875,0.9093200266361237
B082VL45Z5,5/B082VL45Z5.glb,1,1,3,3,4096,4096,4096,4096,65915,126556,2.261871814727783,0.8009434342384338,1.0700734853744507
B07P7NX68M,M/B07P7NX68M.glb,1,1,3,3,4096,4096,4096,4096,5872,9298,0.7619999647140503,0.4572000369429592,0.5587989389896393
B07HSLTL8K,K/B07HSLTL8K.glb,1,1,3,3,2048,2048,2048,2048,2237,2912,0.5017595291137695,0.496876060962677,0.5025643855333328
B082QCSV9R,R/B082QCSV9R.glb,1,1,3,3,4096,4096,4096,4096,8924,16340,0.45068359375,0.45968055725097656,0.449699729681015
B07QDNQPC5,5/B07QDNQPC5.glb,1,1,3,3,4096,4096,4096,4096,29280,55712,0.48247744143009186,1.1177632808685303,0.6096741557121277
B07G2HBKB4,4/B07G2HBKB4.glb,1,1,3,3,2048,2048,2048,2048,15966,27578,2.1769237518310547,0.9296529293060303,1.1214327812194824
B07GFSJ69T,T/B07GFSJ69T.glb,1,1,3,3,2048,2048,2048,2048,5439,7880,1.7799197435379028,1.9603790044784546,0.6291817128658295
B07B7BGXN9,9/B07B7BGXN9.glb,1,1,3,3,2048,2048,2048,2048,758,738,1.9658750295639038,0.7931500673294067,1.070986032485962
B072C8QG7V,V/B072C8QG7V.glb,1,1,3,3,2048,2048,2048,2048,11744,20622,1.9001694917678833,0.8652939200401306,0.8769870698451996
B07HZ1LXX9,9/B07HZ1LXX9.glb,1,1,3,3,2048,2048,2048,2048,21021,36736,2.317380905151367,1.065660834312439,1.8579440116882324
B07W3LR8Y6,6/B07W3LR8Y6.glb,1,1,3,3,4096,4096,4096,4096,11618,19744,0.41000327467918396,0.45000001788139343,0.3800000250339508
B07HSF3Y4B,B/B07HSF3Y4B.glb,1,1,3,3,2048,2048,2048,2048,42984,78092,0.6366669535636902,1.1906204223632812,0.730879157781601
B07TF7Y3C1,1/B07TF7Y3C1.glb,1,1,3,3,4096,4096,4096,4096,29559,54700,0.4834856688976288,0.8650000095367432,0.5473881363868713
B075QLD8DW,W/B075QLD8DW.glb,1,1,3,3,2048,2048,2048,2048,17624,17238,1.7253987789154053,1.517585277557373,2.1527373790740967
B07DBFM8T7,7/B07DBFM8T7.glb,1,1,3,3,2048,2048,2048,2048,12631,20764,0.46547944843769073,0.6084392666816711,0.39736948907375336
B07DBF789F,F/B07DBF789F.glb,1,1,3,3,4096,4096,4096,4096,12570,20732,0.4706473797559738,0.761920154094696,0.4007357805967331
B07MFYVLJM,M/B07MFYVLJM.glb,1,1,3,3,4096,4096,4096,4096,197986,380966,1.8764370679855347,1.6445754766464233,2.2208685874938965
B075YP3BY3,3/B075YP3BY3.glb,1,1,3,3,2048,2048,2048,2048,8476,13102,0.5479762852191925,1.012359619140625,0.5576764941215515
B0723H8JNR,R/B0723H8JNR.glb,1,1,3,3,2048,2048,2048,2048,25748,48257,1.4045251607894897,0.8775901794433594,1.0338912606239319
B0842LGPB5,5/B0842LGPB5.glb,1,1,3,3,4096,4096,4096,4096,2184,3840,0.1721450388431549,0.15992601215839386,0.1721450835466385
B0825F3GBJ,J/B0825F3GBJ.glb,1,1,3,3,4096,4096,4096,4096,42859,82292,0.22859998792409897,0.4699000120162964,0.22860000282526016
B0831XJQLB,B/B0831XJQLB.glb,1,1,3,3,4096,4096,4096,4096,21642,37388,2.2351999282836914,0.9013939499855042,0.9144000113010406
B07DW1LD6P,P/B07DW1LD6P.glb,1,1,3,3,4096,4096,4096,4096,10336,18390,1.088492512702942,0.3986721336841583,0.5539061427116394
B07TKX2NYY,Y/B07TKX2NYY.glb,1,1,3,3,4096,4096,4096,4096,42877,56970,0.6793999075889587,1.1492998600006104,0.6794014871120453
B07DYJPF4G,G/B07DYJPF4G.glb,1,1,3,3,4096,4096,4096,4096,18790,25072,1.9938997033894175,1.8033999255146123,1.39699989626827
B07B4MTFL8,8/B07B4MTFL8.glb,1,1,3,3,2048,2048,2048,2048,10840,19496,2.207615852355957,0.9648173451423645,0.9478583335876465
B07B4W5TZF,F/B07B4W5TZF.glb,1,1,3,3,2048,2048,2048,2048,14692,25588,1.5020995736122131,1.1345961093902588,2.1078051924705505
B07DBCFNFR,R/B07DBCFNFR.glb,1,1,3,3,2048,2048,2048,2048,17105,31476,1.6360583305358887,1.5748931169509888,2.154817223548889
B0742D9X4G,G/B0742D9X4G.glb,1,1,4,4,2048,2048,2048,2048,13552,23458,0.15337195992469788,0.4560278654098511,0.28609295189380646
B07B78G4QH,H/B07B78G4QH.glb,1,1,3,3,2048,2048,2048,2048,4106,5708,1.3193177580833435,0.7617538571357727,1.3187610507011414
B07TLFBRKD,D/B07TLFBRKD.glb,1,1,3,3,4096,4096,4096,4096,28559,52974,0.6801214218139648,0.7017596364021301,0.7090519964694977
B07JG45F5B,B/B07JG45F5B.glb,1,1,3,3,4096,4096,4096,4096,2696,3992,1.599945783615112,0.7698741383386362,0.9499599891570653
B0831Y914Z,Z/B0831Y914Z.glb,1,1,3,3,4096,4096,4096,4096,6795,12032,1.0413999557495117,0.4699000120162964,1.0413999557495117
B07B4Z2WDQ,Q/B07B4Z2WDQ.glb,1,1,3,3,2048,2048,2048,2048,35976,32772,1.6279367208480835,0.8892688751220703,0.4827836602926254
B082JGPBLQ,Q/B082JGPBLQ.glb,1,1,3,3,4096,4096,4096,4096,35063,50628,0.40893998742103577,0.5791199803352356,0.40124793350696564
B07B4WR39P,P/B07B4WR39P.glb,1,1,3,3,2048,2048,2048,2048,894,1504,2.4980034828186035,0.021665100008249283,1.5351814031600952
B07B85FJD5,5/B07B85FJD5.glb,1,1,3,3,2048,2048,2048,2048,8922,8976,0.9914387166500092,0.7608416080474854,0.8379749655723572
B075ZBW1SN,N/B075ZBW1SN.glb,1,1,3,3,2048,2048,2048,2048,3905,5494,1.2767298221588135,0.7575531005859375,0.6122378706932068
B07DBGXFP1,1/B07DBGXFP1.glb,1,1,3,3,4096,4096,4096,4096,37946,64666,1.9668508768081665,0.9014629125595093,1.0302866697311401
B073P117SF,F/B073P117SF.glb,1,1,3,3,2048,2048,2048,2048,168,92,0.35455137491226196,0.35317298769950867,0.02851646147668363
B0824FD7R1,1/B0824FD7R1.glb,1,1,3,3,4096,4096,4096,4096,12398,22360,0.17143140733242035,0.4885339140892029,0.33259349316358566
B07HKGHTC1,1/B07HKGHTC1.glb,1,1,4,4,2048,2048,2048,2048,14701,22120,1.5614495277404785,0.44632163643836975,1.5314343571662903
B07HZ5DVV2,2/B07HZ5DVV2.glb,1,1,3,3,4096,4096,4096,4096,58253,104035,2.023811459541321,0.9576605558395386,0.9974136352539062
B081HMS8YK,K/B081HMS8YK.glb,1,1,3,3,4096,4096,4096,4096,92671,171730,0.6943931579589844,1.187894582748413,0.7481942772865295
B073P1YLMJ,J/B073P1YLMJ.glb,1,1,3,3,2048,2048,2048,2048,604,864,0.4060474932193756,0.6107610464096069,0.02639771459624171
B07DBK2NX1,1/B07DBK2NX1.glb,1,1,3,3,2048,2048,2048,2048,12211,22376,0.7562451064586639,0.7571001052856445,1.2876026034355164
B07VKM698C,C/B07VKM698C.glb,1,1,3,3,4096,4096,4096,4096,33661,62642,1.8199997705221238,0.7999999772126858,0.7999999772126857
B07JJYZPCL,L/B07JJYZPCL.glb,1,1,3,3,4096,4096,4096,4096,14219,26884,0.5449999868869781,0.7749999165534973,0.5650000274181366
B07DBCN3KB,B/B07DBCN3KB.glb,1,1,4,4,2048,2048,2048,2048,9042,17500,0.40547096729278564,1.7966152429580688,0.4054710268974304
B073P2ZGMJ,J/B073P2ZGMJ.glb,1,1,4,4,2048,2048,2048,2048,13578,22650,0.17454786598682404,0.4688658118247986,0.2979281023144722
B075Z6SHD3,3/B075Z6SHD3.glb,1,1,3,3,2048,2048,2048,2048,2034,3176,1.800097942352295,0.4650924503803253,0.8199119567871094
B0825CXFBD,D/B0825CXFBD.glb,1,1,3,3,4096,4096,4096,4096,21087,37408,0.30282799899578094,0.6176638603210449,0.30282798409461975
B0824FLS5H,H/B0824FLS5H.glb,1,1,3,3,4096,4096,4096,4096,19744,36064,0.2542785704135895,0.6898218989372253,0.2542785704135895
B07QD6ZY71,1/B07QD6ZY71.glb,1,1,3,3,4096,4096,4096,4096,5170,9760,0.19810311496257782,0.21425506472587585,0.19810311496257782
B07M7MNK6B,B/B07M7MNK6B.glb,1,1,3,3,4096,4096,4096,4096,181984,354500,2.317153215408325,1.2728947401046753,2.2147574424743652
